root_uid	relationmention_id	slot_type	argmention_id
IC0015LRB	RMIC0015LRB.002031	rel059arg01entityresponsible	EMIC0015LRB.002065
IC0015LRB	RMIC0015LRB.002078	rel059arg02event	VMIC0015LRB.000632
IC0015LRB	RMIC0015LRB.002078	rel059arg01entityresponsible	EMIC0015LRB.002112
IC0015LRB	RMIC0015LRB.002125	rel059arg02event	VMIC0015LRB.001444
IC0015LRB	RMIC0015LRB.002125	rel059arg01entityresponsible	EMIC0015LRB.002159
IC0015LRB	RMIC0015LRB.002279	rel051arg02place	EMIC0015LRB.002300
IC0015LRB	RMIC0015LRB.002279	rel051arg01entityorfiller	EMIC0015LRB.002313
IC0015LRB	RMIC0015LRB.002373	rel010arg02entityorfiller	EMIC0015LRB.002394
IC0015LRB	RMIC0015LRB.002373	rel010arg01artifact	EMIC0015LRB.002407
IC0015LRB	RMIC0015LRB.002420	rel016arg02nationality	EMIC0015LRB.002441
IC0015LRB	RMIC0015LRB.002420	rel016arg01citizen	EMIC0015LRB.002454
IC0015LS7	RMIC0015LS7.000063	rel059arg02event	VMIC0015LS7.000003
IC0015LS7	RMIC0015LS7.000063	rel059arg01entityresponsible	EMIC0015LS7.000097
IC0015LS7	RMIC0015LS7.000225	rel030arg01measurement	EMIC0015LS7.000259
IC0015LS7	RMIC0015LS7.000225	rel030arg02entityorfiller	EMIC0015LS7.000272
IC0015LS7	RMIC0015LS7.000452	rel014arg02entityorfiller	EMIC0015LS7.000473
IC0015LS7	RMIC0015LS7.000452	rel014arg01person	EMIC0015LS7.000486
IC0015LS7	RMIC0015LS7.000546	rel059arg02event	VMIC0015LS7.000499
IC0015LS7	RMIC0015LS7.000546	rel059arg01entityresponsible	EMIC0015LS7.000580
IC0015LS7	RMIC0015LS7.000614	rel059arg02event	VMIC0015LS7.000358
IC0015LS7	RMIC0015LS7.000614	rel059arg01entityresponsible	EMIC0015LS7.000648
IC0015LS7	RMIC0015LS7.000661	rel022arg02sponsor	EMIC0015LS7.000682
IC0015LS7	RMIC0015LS7.000661	rel022arg01actororevent	EMIC0015LS7.000695
IC0015LS7	RMIC0015LS7.000708	rel059arg02event	VMIC0015LS7.000358
IC0015LS7	RMIC0015LS7.000708	rel059arg01entityresponsible	EMIC0015LS7.000742
IC0015LZ8	RMIC0015LZ8.000097	rel030arg01measurement	EMIC0015LZ8.000118
IC0015LZ8	RMIC0015LZ8.000097	rel030arg02entityorfiller	EMIC0015LZ8.000131
IC0015LZ8	RMIC0015LZ8.000191	rel051arg02place	EMIC0015LZ8.000212
IC0015LZ8	RMIC0015LZ8.000191	rel051arg01entityorfiller	EMIC0015LZ8.000225
IC0015LZ8	RMIC0015LZ8.000611	rel039arg02organization	EMIC0015LZ8.000632
IC0015LZ8	RMIC0015LZ8.000611	rel039arg01leader	EMIC0015LZ8.000645
IC0015LZ8	RMIC0015LZ8.000718	rel036arg01member	EMIC0015LZ8.000739
IC0015LZ8	RMIC0015LZ8.000718	rel036arg02placeofmembership	EMIC0015LZ8.000752
IC0015LZ8	RMIC0015LZ8.000825	rel036arg02placeofmembership	EMIC0015LZ8.000846
IC0015LZ8	RMIC0015LZ8.000825	rel036arg01member	EMIC0015LZ8.000859
IC0015LZ8	RMIC0015LZ8.000992	rel017arg02entityorfiller	EMIC0015LZ8.001013
IC0015LZ8	RMIC0015LZ8.000992	rel017arg01organization	EMIC0015LZ8.001026
IC0015N98	RMIC0015N98.000050	rel030arg02entityorfiller	EMIC0015N98.000071
IC0015N98	RMIC0015N98.000050	rel030arg01measurement	EMIC0015N98.000084
IC0015N98	RMIC0015N98.000290	rel014arg02entityorfiller	EMIC0015N98.000311
IC0015N98	RMIC0015N98.000290	rel014arg01person	EMIC0015N98.000324
IC0015N98	RMIC0015N98.000384	rel008arg02sentimenttarget	EMIC0015N98.000405
IC0015N98	RMIC0015N98.000384	rel008arg01holder	EMIC0015N98.000418
IC0015N98	RMIC0015N98.000713	rel051arg02place	EMIC0015N98.000734
IC0015N98	RMIC0015N98.000713	rel051arg01entityorfiller	EMIC0015N98.000747
IC0015N98	RMIC0015N98.000760	rel014arg02entityorfiller	EMIC0015N98.000802
IC0015N98	RMIC0015N98.000760	rel014arg01person	EMIC0015N98.000815
IC0015N98	RMIC0015N98.000781	rel030arg02entityorfiller	EMIC0015N98.000828
IC0015N98	RMIC0015N98.000781	rel030arg01measurement	EMIC0015N98.000841
IC0015NBG	RMIC0015NBG.000136	rel014arg02entityorfiller	EMIC0015NBG.000157
IC0015NBG	RMIC0015NBG.000136	rel014arg01person	EMIC0015NBG.000170
IC0015NBG	RMIC0015NBG.000290	rel014arg02entityorfiller	EMIC0015NBG.000311
IC0015NBG	RMIC0015NBG.000290	rel014arg01person	EMIC0015NBG.000324
IC0015NBG	RMIC0015NBG.000397	rel030arg02entityorfiller	EMIC0015NBG.000418
IC0015NBG	RMIC0015NBG.000397	rel030arg01measurement	EMIC0015NBG.000431
IC0015NBG	RMIC0015NBG.000812	rel036arg02placeofmembership	EMIC0015NBG.000833
IC0015NBG	RMIC0015NBG.000812	rel036arg01member	EMIC0015NBG.000846
IC0015NBG	RMIC0015NBG.000859	rel014arg02entityorfiller	EMIC0015NBG.000880
IC0015NBG	RMIC0015NBG.000859	rel014arg01person	EMIC0015NBG.000893
IC0015NBG	RMIC0015NBG.000906	rel017arg02entityorfiller	EMIC0015NBG.000927
IC0015NBG	RMIC0015NBG.000906	rel017arg01organization	EMIC0015NBG.000940
IC0015NBG	RMIC0015NBG.001282	rel036arg02placeofmembership	EMIC0015NBG.001303
IC0015NBG	RMIC0015NBG.001282	rel036arg01member	EMIC0015NBG.001316
IC0015NBG	RMIC0015NBG.001483	rel014arg02entityorfiller	EMIC0015NBG.001504
IC0015NBG	RMIC0015NBG.001483	rel014arg01person	EMIC0015NBG.001517
IC0015NGX	RMIC0015NGX.000097	rel030arg02entityorfiller	EMIC0015NGX.000118
IC0015NGX	RMIC0015NGX.000097	rel030arg01measurement	EMIC0015NGX.000131
IC0015NGX	RMIC0015NGX.000191	rel048arg02title	EMIC0015NGX.000212
IC0015NGX	RMIC0015NGX.000191	rel048arg01person	EMIC0015NGX.000225
IC0015NGX	RMIC0015NGX.000238	rel042arg02militarypoliceorg	EMIC0015NGX.000259
IC0015NGX	RMIC0015NGX.000238	rel042arg01leader	EMIC0015NGX.000272
IC0015NGX	RMIC0015NGX.000285	rel044arg02parent	EMIC0015NGX.000306
IC0015NGX	RMIC0015NGX.000285	rel044arg01subsidiary	EMIC0015NGX.000319
IC0015PQS	RMIC0015PQS.000123	rel014arg02entityorfiller	EMIC0015PQS.000144
IC0015PQS	RMIC0015PQS.000123	rel014arg01person	EMIC0015PQS.000157
IC0015PQS	RMIC0015PQS.000170	rel014arg02entityorfiller	EMIC0015PQS.000191
IC0015PQS	RMIC0015PQS.000170	rel014arg01person	EMIC0015PQS.000204
IC0015PQS	RMIC0015PQS.000423	rel011arg02controller	EMIC0015PQS.000444
IC0015PQS	RMIC0015PQS.000423	rel011arg01territory	EMIC0015PQS.000457
IC0015PQS	RMIC0015PQS.000603	rel024arg02sponsor	EMIC0015PQS.000624
IC0015PQS	RMIC0015PQS.000603	rel024arg01actororevent	VMIC0015PQS.000530
IC0015PQS	RMIC0015PQS.000757	rel030arg02entityorfiller	EMIC0015PQS.000778
IC0015PQS	RMIC0015PQS.000757	rel030arg01measurement	EMIC0015PQS.000791
IC0015QES	RMIC0015QES.000003	rel030arg02entityorfiller	EMIC0015QES.000024
IC0015QES	RMIC0015QES.000003	rel030arg01measurement	EMIC0015QES.000037
IC0015QES	RMIC0015QES.000110	rel014arg02entityorfiller	EMIC0015QES.000131
IC0015QES	RMIC0015QES.000110	rel014arg01person	EMIC0015QES.000144
IC0015QES	RMIC0015QES.000157	rel059arg02event	VMIC0015QES.000050
IC0015QES	RMIC0015QES.000157	rel059arg01entityresponsible	EMIC0015QES.000212
IC0015QES	RMIC0015QES.000178	rel014arg02entityorfiller	EMIC0015QES.000246
IC0015QES	RMIC0015QES.000178	rel014arg01person	EMIC0015QES.000259
IC0015QES	RMIC0015QES.000225	rel014arg02entityorfiller	EMIC0015QES.000272
IC0015QES	RMIC0015QES.000225	rel014arg01person	EMIC0015QES.000285
IC0015QES	RMIC0015QES.000298	rel016arg02nationality	EMIC0015QES.000319
IC0015QES	RMIC0015QES.000298	rel016arg01citizen	EMIC0015QES.000332
IC0015QES	RMIC0015QES.000539	rel014arg02entityorfiller	EMIC0015QES.000990
IC0015QES	RMIC0015QES.000539	rel014arg01person	EMIC0015QES.001003
IC0015QES	RMIC0015QES.000649	rel030arg02entityorfiller	EMIC0015QES.000670
IC0015QES	RMIC0015QES.000649	rel030arg01measurement	EMIC0015QES.000683
IC0015QES	RMIC0015QES.000943	rel046arg01person	EMIC0015QES.000964
IC0015QES	RMIC0015QES.000943	rel046arg02role	EMIC0015QES.000977
IC0015QES	RMIC0015QES.001157	rel014arg02entityorfiller	EMIC0015QES.001225
IC0015QES	RMIC0015QES.001157	rel014arg01person	EMIC0015QES.001238
IC0015QES	RMIC0015QES.001178	rel014arg02entityorfiller	EMIC0015QES.001199
IC0015QES	RMIC0015QES.001178	rel014arg01person	EMIC0015QES.001212
IC0015RNR	RMIC0015RNR.000277	rel030arg02entityorfiller	EMIC0015RNR.000298
IC0015RNR	RMIC0015RNR.000277	rel030arg01measurement	EMIC0015RNR.000311
IC0015RNR	RMIC0015RNR.000645	rel036arg02placeofmembership	EMIC0015RNR.000666
IC0015RNR	RMIC0015RNR.000645	rel036arg01member	EMIC0015RNR.000679
IC0015RNR	RMIC0015RNR.000765	rel014arg02entityorfiller	EMIC0015RNR.000786
IC0015RNR	RMIC0015RNR.000765	rel014arg01person	EMIC0015RNR.000799
IC0015RNR	RMIC0015RNR.000812	rel014arg02entityorfiller	EMIC0015RNR.000833
IC0015RNR	RMIC0015RNR.000812	rel014arg01person	EMIC0015RNR.000846
IC0015RNR	RMIC0015RNR.000859	rel036arg02placeofmembership	EMIC0015RNR.000880
IC0015RNR	RMIC0015RNR.000859	rel036arg01member	EMIC0015RNR.000893
IC0015RNR	RMIC0015RNR.000906	rel036arg02placeofmembership	EMIC0015RNR.000927
IC0015RNR	RMIC0015RNR.000906	rel036arg01member	EMIC0015RNR.000940
IC0016576	RMIC0016576.000102	rel051arg02place	EMIC0016576.000123
IC0016576	RMIC0016576.000102	rel051arg01entityorfiller	EMIC0016576.000136
IC0016576	RMIC0016576.000196	rel014arg02entityorfiller	EMIC0016576.000217
IC0016576	RMIC0016576.000196	rel014arg01person	EMIC0016576.000230
IC0016576	RMIC0016576.000843	rel024arg02sponsor	EMIC0016576.000864
IC0016576	RMIC0016576.000843	rel024arg01actororevent	VMIC0016576.000003
IC0016576	RMIC0016576.000984	rel030arg02entityorfiller	EMIC0016576.001005
IC0016576	RMIC0016576.000984	rel030arg01measurement	EMIC0016576.001018
IC0016576	RMIC0016576.001318	rel059arg02event	VMIC0016576.001592
IC0016576	RMIC0016576.001318	rel059arg01entityresponsible	EMIC0016576.001352
IC0016576	RMIC0016576.001438	rel014arg02entityorfiller	EMIC0016576.001459
IC0016576	RMIC0016576.001438	rel014arg01person	EMIC0016576.001472
IC0016576	RMIC0016576.001545	rel021arg01actororevent	VMIC0016576.000376
IC0016576	RMIC0016576.001545	rel021arg02sponsor	EMIC0016576.001579
IC0016576	RMIC0016576.001639	rel014arg02entityorfiller	EMIC0016576.001660
IC0016576	RMIC0016576.001639	rel014arg01person	EMIC0016576.001673
IC001659U	RMIC001659U.000063	rel034arg02placeofemploymentmembership	EMIC001659U.000084
IC001659U	RMIC001659U.000063	rel034arg01employeemember	EMIC001659U.000097
IC001659U	RMIC001659U.000384	rel030arg02entityorfiller	EMIC001659U.000405
IC001659U	RMIC001659U.000384	rel030arg01measurement	EMIC001659U.000418
IC001659U	RMIC001659U.000431	rel022arg02sponsor	EMIC001659U.000452
IC001659U	RMIC001659U.000431	rel022arg01actororevent	VMIC001659U.000157
IC001659U	RMIC001659U.000478	rel014arg02entityorfiller	EMIC001659U.000499
IC001659U	RMIC001659U.000478	rel014arg01person	EMIC001659U.000512
IC001659U	RMIC001659U.000525	rel014arg02entityorfiller	EMIC001659U.000546
IC001659U	RMIC001659U.000525	rel014arg01person	EMIC001659U.000559
IC001659U	RMIC001659U.000572	rel014arg02entityorfiller	EMIC001659U.000593
IC001659U	RMIC001659U.000572	rel014arg01person	EMIC001659U.000606
IC001659U	RMIC001659U.000833	rel002arg02event	VMIC001659U.000940
IC001659U	RMIC001659U.000833	rel002arg01holder	EMIC001659U.000867
IC00165AW	RMIC00165AW.000139	rel024arg02sponsor	EMIC00165AW.000160
IC00165AW	RMIC00165AW.000139	rel024arg01actororevent	VMIC00165AW.000045
IC00165AW	RMIC00165AW.000285	rel024arg02sponsor	EMIC00165AW.000306
IC00165AW	RMIC00165AW.000285	rel024arg01actororevent	VMIC00165AW.000045
IC00165AW	RMIC00165AW.000444	rel016arg02nationality	EMIC00165AW.000465
IC00165AW	RMIC00165AW.000444	rel016arg01citizen	EMIC00165AW.000478
IC0015PTV	RMIC0015PTV.000149	rel014arg02entityorfiller	EMIC0015PTV.000170
IC0015PTV	RMIC0015PTV.000149	rel014arg01person	EMIC0015PTV.000183
IC0015PTV	RMIC0015PTV.000196	rel009arg02sentimenttarget	EMIC0015PTV.000217
IC0015PTV	RMIC0015PTV.000196	rel009arg01holder	EMIC0015PTV.000230
IC0015PTV	RMIC0015PTV.000243	rel044arg02parent	EMIC0015PTV.000264
IC0015PTV	RMIC0015PTV.000243	rel044arg01subsidiary	EMIC0015PTV.000277
IC0015PTV	RMIC0015PTV.000290	rel014arg02entityorfiller	EMIC0015PTV.000311
IC0015PTV	RMIC0015PTV.000290	rel014arg01person	EMIC0015PTV.000324
IC0015PTV	RMIC0015PTV.000337	rel014arg02entityorfiller	EMIC0015PTV.000358
IC0015PTV	RMIC0015PTV.000337	rel014arg01person	EMIC0015PTV.000371
IC0015PTV	RMIC0015PTV.000431	rel030arg02entityorfiller	EMIC0015PTV.000452
IC0015PTV	RMIC0015PTV.000431	rel030arg01measurement	EMIC0015PTV.000465
IC0015PTV	RMIC0015PTV.000538	rel049arg02person	EMIC0015PTV.000559
IC0015PTV	RMIC0015PTV.000538	rel049arg01person	EMIC0015PTV.000572
IC0015PTV	RMIC0015PTV.000585	rel021arg02sponsor	EMIC0015PTV.000606
IC0015PTV	RMIC0015PTV.000585	rel021arg01actororevent	VMIC0015PTV.000478
IC0015PTV	RMIC0015PTV.001013	rel014arg02entityorfiller	EMIC0015PTV.001034
IC0015PTV	RMIC0015PTV.001013	rel014arg01person	EMIC0015PTV.001047
IC0015PTV	RMIC0015PTV.001060	rel014arg02entityorfiller	EMIC0015PTV.001081
IC0015PTV	RMIC0015PTV.001060	rel014arg01person	EMIC0015PTV.001094
IC0015PTV	RMIC0015PTV.001167	rel011arg02controller	EMIC0015PTV.001188
IC0015PTV	RMIC0015PTV.001167	rel011arg01territory	EMIC0015PTV.001201
IC0015PTV	RMIC0015PTV.001707	rel002arg02event	VMIC0015PTV.001647
IC0015PTV	RMIC0015PTV.001707	rel002arg01holder	EMIC0015PTV.001754
IC0015PTV	RMIC0015PTV.001767	rel059arg02event	VMIC0015PTV.000384
IC0015PTV	RMIC0015PTV.001767	rel059arg01entityresponsible	EMIC0015PTV.001801
IC0015PTV	RMIC0015PTV.001814	rel021arg02sponsor	EMIC0015PTV.001835
IC0015PTV	RMIC0015PTV.001814	rel021arg01actororevent	VMIC0015PTV.000384
IC0015PTV	RMIC0015PTV.001921	rel034arg02placeofemploymentmembership	EMIC0015PTV.001942
IC0015PTV	RMIC0015PTV.001921	rel034arg01employeemember	EMIC0015PTV.001955
IC0015PTV	RMIC0015PTV.001968	rel044arg02parent	EMIC0015PTV.001989
IC0015PTV	RMIC0015PTV.001968	rel044arg01subsidiary	EMIC0015PTV.002002
IC0015PTV	RMIC0015PTV.002015	rel024arg02sponsor	EMIC0015PTV.002036
IC0015PTV	RMIC0015PTV.002015	rel024arg01actororevent	VMIC0015PTV.000384
IC0015PTV	RMIC0015PTV.002062	rel059arg02event	VMIC0015PTV.000384
IC0015PTV	RMIC0015PTV.002062	rel059arg01entityresponsible	EMIC0015PTV.002096
IC0015PTV	RMIC0015PTV.002156	rel014arg02entityorfiller	EMIC0015PTV.002177
IC0015PTV	RMIC0015PTV.002156	rel014arg01person	EMIC0015PTV.002190
IC0015PTV	RMIC0015PTV.002284	rel013arg02owner	EMIC0015PTV.002305
IC0015PTV	RMIC0015PTV.002284	rel013arg01artifact	EMIC0015PTV.002318
IC0015PTV	RMIC0015PTV.002331	rel036arg02placeofmembership	EMIC0015PTV.002352
IC0015PTV	RMIC0015PTV.002331	rel036arg01member	EMIC0015PTV.002365
IC0015PTV	RMIC0015PTV.002378	rel051arg02place	EMIC0015PTV.002399
IC0015PTV	RMIC0015PTV.002378	rel051arg01entityorfiller	EMIC0015PTV.002412
IC0015PTV	RMIC0015PTV.002485	rel034arg02placeofemploymentmembership	EMIC0015PTV.002569
IC0015PTV	RMIC0015PTV.002485	rel034arg01employeemember	EMIC0015PTV.002582
IC0015PTV	RMIC0015PTV.002506	rel034arg02placeofemploymentmembership	EMIC0015PTV.002595
IC0015PTV	RMIC0015PTV.002506	rel034arg01employeemember	EMIC0015PTV.002608
IC0015PTV	RMIC0015PTV.002762	rel024arg02sponsor	EMIC0015PTV.002783
IC0015PTV	RMIC0015PTV.002762	rel024arg01actororevent	VMIC0015PTV.000384
IC0015PTV	RMIC0015PTV.002869	rel003arg02event	VMIC0015PTV.001107
IC0015PTV	RMIC0015PTV.002869	rel003arg01holder	author
IC0015PTV	RMIC0015PTV.002929	rel003arg02event	VMIC0015PTV.001214
IC0015PTV	RMIC0015PTV.002929	rel003arg01holder	EMIC0015PTV.002963
IC0015PTV	RMIC0015PTV.002976	rel002arg02event	VMIC0015PTV.001214
IC0015PTV	RMIC0015PTV.002976	rel002arg01holder	EMIC0015PTV.003010
IC0015PTV	RMIC0015PTV.003096	rel051arg02place	EMIC0015PTV.003117
IC0015PTV	RMIC0015PTV.003096	rel051arg01entityorfiller	EMIC0015PTV.003130
IC0015PTV	RMIC0015PTV.003143	rel014arg02entityorfiller	EMIC0015PTV.003164
IC0015PTV	RMIC0015PTV.003143	rel014arg01person	EMIC0015PTV.003177
IC0015PTV	RMIC0015PTV.003250	rel030arg02entityorfiller	EMIC0015PTV.003271
IC0015PTV	RMIC0015PTV.003250	rel030arg01measurement	EMIC0015PTV.003284
IC0015PTV	RMIC0015PTV.003391	rel045arg02parent	EMIC0015PTV.003412
IC0015PTV	RMIC0015PTV.003391	rel045arg01subsidiary	EMIC0015PTV.003425
IC0015PTV	RMIC0015PTV.003438	rel022arg02sponsor	EMIC0015PTV.003459
IC0015PTV	RMIC0015PTV.003438	rel022arg01actororevent	EMIC0015PTV.003472
IC0015PTV	RMIC0015PTV.003485	rel022arg02sponsor	EMIC0015PTV.003506
IC0015PTV	RMIC0015PTV.003485	rel022arg01actororevent	EMIC0015PTV.003519
IC0015PTV	RMIC0015PTV.003532	rel024arg02sponsor	EMIC0015PTV.003553
IC0015PTV	RMIC0015PTV.003532	rel024arg01actororevent	EMIC0015PTV.003566
IC0015PTV	RMIC0015PTV.003579	rel024arg02sponsor	EMIC0015PTV.003600
IC0015PTV	RMIC0015PTV.003579	rel024arg01actororevent	VMIC0015PTV.003297
IC0015PTV	RMIC0015PTV.003689	rel016arg02nationality	EMIC0015PTV.003801
IC0015PTV	RMIC0015PTV.003689	rel016arg01citizen	EMIC0015PTV.003814
IC0015PTV	RMIC0015PTV.003827	rel016arg02nationality	EMIC0015PTV.003848
IC0015PTV	RMIC0015PTV.003827	rel016arg01citizen	EMIC0015PTV.003861
IC0015PTV	RMIC0015PTV.003874	rel024arg01actororevent	VMIC0015PTV.000384
IC0015PTV	RMIC0015PTV.003874	rel024arg02sponsor	EMIC0015PTV.003908
IC0015PTV	RMIC0015PTV.003921	rel024arg02sponsor	EMIC0015PTV.003942
IC0015PTV	RMIC0015PTV.003921	rel024arg01actororevent	VMIC0015PTV.000384
IC0015PTV	RMIC0015PTV.004015	rel013arg02owner	EMIC0015PTV.004036
IC0015PTV	RMIC0015PTV.004015	rel013arg01artifact	EMIC0015PTV.004049
IC0015PTV	RMIC0015PTV.004062	rel013arg02owner	EMIC0015PTV.004083
IC0015PTV	RMIC0015PTV.004062	rel013arg01artifact	EMIC0015PTV.004096
IC0015PTV	RMIC0015PTV.004177	rel035arg02placeofemployment	EMIC0015PTV.004198
IC0015PTV	RMIC0015PTV.004177	rel035arg01employee	EMIC0015PTV.004211
IC0015PTV	RMIC0015PTV.005059	rel051arg02place	EMIC0015PTV.005080
IC0015PTV	RMIC0015PTV.005059	rel051arg01entityorfiller	EMIC0015PTV.005093
IC0015PTV	RMIC0015PTV.005106	rel051arg02place	EMIC0015PTV.005127
IC0015PTV	RMIC0015PTV.005106	rel051arg01entityorfiller	EMIC0015PTV.005140
IC0015PTV	RMIC0015PTV.005179	rel013arg02owner	EMIC0015PTV.005200
IC0015PTV	RMIC0015PTV.005179	rel013arg01artifact	EMIC0015PTV.005213
IC0015LS0	RMIC0015LS0.000157	rel017arg01organization	EMIC0015LS0.000178
IC0015LS0	RMIC0015LS0.000157	rel017arg02entityorfiller	EMIC0015LS0.000191
IC0015NIQ	RMIC0015NIQ.000123	rel030arg02entityorfiller	EMIC0015NIQ.000144
IC0015NIQ	RMIC0015NIQ.000123	rel030arg01measurement	EMIC0015NIQ.000157
IC0015NIQ	RMIC0015NIQ.000170	rel030arg02entityorfiller	EMIC0015NIQ.000191
