root_uid	eventmention_id	slot_type	argmention_id	attribute
IC0015L5K	VMIC0015L5K.003229	evt011arg04place	EMIC0015L5K.003276	none
IC0015L5K	VMIC0015L5K.003289	evt011arg01attacker	EMIC0015L5K.003310	hedged
IC0015L5K	VMIC0015L5K.003289	evt011arg01attacker	EMIC0015L5K.003323	none
IC0015L5K	VMIC0015L5K.003289	evt011arg04place	EMIC0015L5K.003336	none
IC0015L5K	VMIC0015L5K.003652	evt004arg01attacker	EMIC0015L5K.003673	none
IC0015L5K	VMIC0015L5K.003652	evt004arg04place	EMIC0015L5K.003686	none
IC0015L5K	VMIC0015L5K.003799	evt098arg02artifact	EMIC0015L5K.003820	none
IC0015L5K	VMIC0015L5K.003799	evt098arg04place	EMIC0015L5K.003833	none
IC0015L5X	VMIC0015L5X.000126	evt144arg02recipient	EMIC0015L5X.000262	none
IC0015L5X	VMIC0015L5X.000126	evt144arg01giver	EMIC0015L5X.000288	none
IC0015L5X	VMIC0015L5X.000126	evt144arg04territoryorfacility	EMIC0015L5X.000301	none
IC0015L5X	VMIC0015L5X.000374	evt010arg01attacker	EMIC0015L5X.000455	none
IC0015L5X	VMIC0015L5X.000374	evt010arg02target	EMIC0015L5X.000468	none
IC0015L5X	VMIC0015L5X.000395	evt010arg01attacker	EMIC0015L5X.000494	none
IC0015L5X	VMIC0015L5X.000395	evt010arg02target	EMIC0015L5X.000507	none
IC0015L64	VMIC0015L64.000191	evt144arg02recipient	EMIC0015L64.000212	none
IC0015L64	VMIC0015L64.000191	evt144arg04territoryorfacility	EMIC0015L64.000225	none
IC0015L64	VMIC0015L64.000191	evt144arg05place	EMIC0015L64.000238	none
IC0015L64	VMIC0015L64.000345	evt144arg02recipient	EMIC0015L64.000366	none
IC0015L64	VMIC0015L64.000345	evt144arg04territoryorfacility	EMIC0015L64.000379	none
IC0015L64	VMIC0015L64.000345	evt144arg05place	EMIC0015L64.000392	none
IC0015L64	VMIC0015L64.000405	evt011arg01attacker	EMIC0015L64.000426	none
IC0015L64	VMIC0015L64.000405	evt011arg01attacker	EMIC0015L64.000439	none
IC0015L64	VMIC0015L64.000405	evt011arg01attacker	EMIC0015L64.000452	none
IC0015L64	VMIC0015L64.000405	evt011arg01attacker	EMIC0015L64.000465	none
IC0015L64	VMIC0015L64.000405	evt011arg04place	EMIC0015L64.000478	none
IC0015L64	VMIC0015L64.000914	evt139arg01giver	EMIC0015L64.000935	none
IC0015L64	VMIC0015L64.000914	evt139arg02recipient	EMIC0015L64.000948	none
IC0015L64	VMIC0015L64.000914	evt139arg04artifact	EMIC0015L64.000961	none
IC0015L64	VMIC0015L64.000914	evt139arg04artifact	EMIC0015L64.000974	none
IC0015L64	VMIC0015L64.000914	evt139arg05place	EMIC0015L64.000987	none
IC0015L64	VMIC0015L64.001141	evt144arg02recipient	EMIC0015L64.001162	none
IC0015L64	VMIC0015L64.001141	evt144arg02recipient	EMIC0015L64.001175	none
IC0015L64	VMIC0015L64.001141	evt144arg04territoryorfacility	EMIC0015L64.001188	none
IC0015L64	VMIC0015L64.001141	evt144arg05place	EMIC0015L64.001201	none
IC0015L64	VMIC0015L64.001214	evt130arg01participant	EMIC0015L64.001235	none
IC0015L64	VMIC0015L64.001214	evt130arg02participant	EMIC0015L64.001248	none
IC0015L64	VMIC0015L64.001308	evt048arg01communicator	EMIC0015L64.001329	none
IC0015L64	VMIC0015L64.001308	evt048arg02recipient	EMIC0015L64.001342	none
IC0015L64	VMIC0015L64.001355	evt032arg01participant	EMIC0015L64.001376	none
IC0015L64	VMIC0015L64.001355	evt032arg02participant	EMIC0015L64.001389	none
IC0015L64	VMIC0015L64.001825	evt144arg02recipient	EMIC0015L64.001846	none
IC0015L64	VMIC0015L64.001825	evt144arg02recipient	EMIC0015L64.001859	none
IC0015L64	VMIC0015L64.001825	evt144arg04territoryorfacility	EMIC0015L64.001872	none
IC0015L64	VMIC0015L64.001825	evt144arg05place	EMIC0015L64.001885	none
IC0015L64	VMIC0015L64.002718	evt011arg01attacker	EMIC0015L64.002739	none
IC0015L64	VMIC0015L64.002718	evt011arg04place	EMIC0015L64.002752	none
IC0015L64	VMIC0015L64.002765	evt011arg01attacker	EMIC0015L64.002786	none
IC0015L64	VMIC0015L64.002765	evt011arg04place	EMIC0015L64.002799	none
IC0015L64	VMIC0015L64.003141	evt010arg01attacker	EMIC0015L64.003162	none
IC0015L64	VMIC0015L64.003141	evt010arg02target	EMIC0015L64.003175	none
IC0015L79	VMIC0015L79.000003	evt144arg02recipient	EMIC0015L79.000024	none
IC0015L79	VMIC0015L79.000003	evt144arg04territoryorfacility	EMIC0015L79.000037	none
IC0015L79	VMIC0015L79.000003	evt144arg05place	EMIC0015L79.000063	none
IC0015L79	VMIC0015L79.000426	evt144arg02recipient	EMIC0015L79.000447	none
IC0015L79	VMIC0015L79.000426	evt144arg04territoryorfacility	EMIC0015L79.000460	none
IC0015L79	VMIC0015L79.000426	evt144arg04territoryorfacility	EMIC0015L79.000473	none
IC0015L79	VMIC0015L79.000426	evt144arg05place	EMIC0015L79.000512	none
IC0015L79	VMIC0015L79.000572	evt139arg04artifact	EMIC0015L79.000593	none
IC0015L79	VMIC0015L79.000572	evt139arg02recipient	EMIC0015L79.000606	none
IC0015L79	VMIC0015L79.000572	evt139arg05place	EMIC0015L79.000619	none
IC0015L79	VMIC0015L79.000867	evt097arg01manufacturer	EMIC0015L79.000914	none
IC0015L79	VMIC0015L79.000867	evt097arg02artifact	EMIC0015L79.000927	none
IC0015L79	VMIC0015L79.000867	evt097arg04place	EMIC0015L79.000940	none
IC0015L79	VMIC0015L79.000953	evt077arg01inspector	EMIC0015L79.000974	none
IC0015L79	VMIC0015L79.000953	evt077arg02inspectedentity	EMIC0015L79.000987	none
IC0015L79	VMIC0015L79.000953	evt077arg03place	EMIC0015L79.001000	none
IC0015L79	VMIC0015L79.001428	evt144arg02recipient	EMIC0015L79.001449	none
IC0015L79	VMIC0015L79.001428	evt144arg04territoryorfacility	EMIC0015L79.001462	none
IC0015L79	VMIC0015L79.001428	evt144arg05place	EMIC0015L79.001475	none
IC0015L79	VMIC0015L79.001864	evt026arg01communicator	EMIC0015L79.001885	none
IC0015L79	VMIC0015L79.001864	evt026arg02recipient	EMIC0015L79.001898	none
IC0015L79	VMIC0015L79.003214	evt027arg01communicator	EMIC0015L79.003235	none
IC0015L79	VMIC0015L79.003214	evt027arg02recipient	EMIC0015L79.003248	none
IC0015L79	VMIC0015L79.003214	evt027arg03place	EMIC0015L79.003261	none
IC0015L79	VMIC0015L79.003415	evt127arg01employee	EMIC0015L79.003436	none
IC0015L79	VMIC0015L79.003415	evt127arg02placeofemployment	EMIC0015L79.003449	none
IC0015L79	VMIC0015L79.003462	evt024arg01communicator	EMIC0015L79.003483	none
IC0015L79	VMIC0015L79.003462	evt024arg02recipient	EMIC0015L79.003496	none
IC0015L79	VMIC0015L79.003462	evt024arg03place	EMIC0015L79.003509	none
IC0015L91	VMIC0015L91.000003	evt144arg01giver	EMIC0015L91.000024	none
IC0015L91	VMIC0015L91.000003	evt144arg02recipient	EMIC0015L91.000037	none
IC0015L91	VMIC0015L91.000003	evt144arg04territoryorfacility	EMIC0015L91.000050	none
IC0015L91	VMIC0015L91.000003	evt144arg05place	EMIC0015L91.000063	none
IC0015L91	VMIC0015L91.000123	evt008arg02target	EMIC0015L91.000144	none
IC0015L91	VMIC0015L91.000123	evt008arg04place	EMIC0015L91.000157	none
IC0015L91	VMIC0015L91.000123	evt008arg01attacker	EMIC0015L91.000217	none
IC0015L91	VMIC0015L91.000170	evt019arg01retreater	EMIC0015L91.000191	none
IC0015L91	VMIC0015L91.000170	evt019arg02origin	EMIC0015L91.000204	none
IC0015L91	VMIC0015L91.000324	evt095arg01injurer	EMIC0015L91.000345	none
IC0015L91	VMIC0015L91.000324	evt095arg02victim	EMIC0015L91.000358	none
IC0015L91	VMIC0015L91.000324	evt095arg04place	EMIC0015L91.000371	none
IC0015L91	VMIC0015L91.000384	evt090arg01killer	EMIC0015L91.000405	none
IC0015L91	VMIC0015L91.000384	evt090arg02victim	EMIC0015L91.000418	none
IC0015L91	VMIC0015L91.000384	evt090arg04place	EMIC0015L91.000431	none
IC0015L91	VMIC0015L91.000444	evt090arg04place	EMIC0015L91.000478	none
IC0015L91	VMIC0015L91.000491	evt011arg01attacker	EMIC0015L91.000512	none
IC0015L91	VMIC0015L91.000491	evt011arg02target	EMIC0015L91.000525	none
IC0015L91	VMIC0015L91.000491	evt011arg04place	EMIC0015L91.000538	none
IC0015L91	VMIC0015L91.000880	evt011arg01attacker	EMIC0015L91.000901	none
IC0015L91	VMIC0015L91.000880	evt011arg02target	EMIC0015L91.000914	none
IC0015L91	VMIC0015L91.001021	evt011arg01attacker	EMIC0015L91.001042	none
IC0015L91	VMIC0015L91.001021	evt011arg02target	EMIC0015L91.001055	none
IC0015LA9	VMIC0015LA9.000003	evt144arg01giver	EMIC0015LA9.000024	none
IC0015LA9	VMIC0015LA9.000003	evt144arg02recipient	EMIC0015LA9.000037	none
IC0015LA9	VMIC0015LA9.000003	evt144arg04territoryorfacility	EMIC0015LA9.000050	none
IC0015LA9	VMIC0015LA9.000003	evt144arg05place	EMIC0015LA9.000063	none
IC0015LA9	VMIC0015LA9.000076	evt011arg01attacker	EMIC0015LA9.000097	none
IC0015LA9	VMIC0015LA9.000076	evt011arg02target	EMIC0015LA9.000110	none
IC0015LA9	VMIC0015LA9.000076	evt011arg03instrument	EMIC0015LA9.000123	none
IC0015LA9	VMIC0015LA9.000076	evt011arg04place	EMIC0015LA9.000311	none
IC0015LA9	VMIC0015LA9.000277	evt095arg02victim	EMIC0015LA9.000298	none
IC0015LA9	VMIC0015LA9.000277	evt095arg04place	EMIC0015LA9.000345	none
IC0015LA9	VMIC0015LA9.000324	evt004arg02target	EMIC0015LA9.000358	none
IC0015LA9	VMIC0015LA9.000324	evt004arg04place	EMIC0015LA9.000371	none
IC0015LA9	VMIC0015LA9.000384	evt090arg02victim	EMIC0015LA9.000405	none
IC0015LA9	VMIC0015LA9.000384	evt090arg04place	EMIC0015LA9.000418	none
IC0015LA9	VMIC0015LA9.000431	evt139arg02recipient	EMIC0015LA9.000452	none
IC0015LA9	VMIC0015LA9.000431	evt139arg04artifact	EMIC0015LA9.000465	none
IC0015LA9	VMIC0015LA9.000431	evt139arg05place	EMIC0015LA9.000478	none
IC0015LA9	VMIC0015LA9.000585	evt144arg02recipient	EMIC0015LA9.000606	none
IC0015LA9	VMIC0015LA9.000585	evt144arg01giver	EMIC0015LA9.000619	none
IC0015LA9	VMIC0015LA9.000585	evt144arg04territoryorfacility	EMIC0015LA9.001504	none
IC0015LA9	VMIC0015LA9.000585	evt144arg05place	EMIC0015LA9.001517	none
IC0015LA9	VMIC0015LA9.000632	evt144arg02recipient	EMIC0015LA9.000653	none
IC0015LA9	VMIC0015LA9.000632	evt144arg04territoryorfacility	EMIC0015LA9.000666	none
IC0015LA9	VMIC0015LA9.000632	evt144arg05place	EMIC0015LA9.000679	none
IC0015LA9	VMIC0015LA9.000632	evt144arg01giver	EMIC0015LA9.001536	none
IC0015LA9	VMIC0015LA9.001115	evt112arg02passenger	EMIC0015LA9.001136	none
IC0015LA9	VMIC0015LA9.001115	evt112arg03vehicle	EMIC0015LA9.001149	none
IC0015LA9	VMIC0015LA9.001115	evt112arg05destination	EMIC0015LA9.001162	none
IC0015LA9	VMIC0015LA9.001363	evt139arg02recipient	EMIC0015LA9.001384	none
IC0015LA9	VMIC0015LA9.001363	evt139arg05place	EMIC0015LA9.001397	none
IC0015LA9	VMIC0015LA9.001549	evt144arg01giver	EMIC0015LA9.001570	none
IC0015LA9	VMIC0015LA9.001549	evt144arg02recipient	EMIC0015LA9.001583	none
IC0015LA9	VMIC0015LA9.001549	evt144arg04territoryorfacility	EMIC0015LA9.001596	none
IC0015LA9	VMIC0015LA9.001549	evt144arg05place	EMIC0015LA9.001609	none
IC0015LA9	VMIC0015LA9.001628	evt004arg02target	EMIC0015LA9.001649	none
IC0015LA9	VMIC0015LA9.001628	evt004arg04place	EMIC0015LA9.001662	none
IC0015LA9	VMIC0015LA9.001681	evt090arg02victim	EMIC0015LA9.001702	none
IC0015LA9	VMIC0015LA9.001681	evt090arg04place	EMIC0015LA9.001715	none
IC0015LA9	VMIC0015LA9.001740	evt010arg01attacker	EMIC0015LA9.001761	none
IC0015LA9	VMIC0015LA9.001740	evt010arg02target	EMIC0015LA9.001774	none
IC0015LA9	VMIC0015LA9.001905	evt110arg01transporter	EMIC0015LA9.001926	none
IC0015LA9	VMIC0015LA9.001905	evt110arg02artifact	EMIC0015LA9.001939	none
IC0015LA9	VMIC0015LA9.001905	evt110arg02artifact	EMIC0015LA9.001952	none
IC0015LA9	VMIC0015LA9.001905	evt110arg05destination	EMIC0015LA9.001965	none
IC0015LBH	VMIC0015LBH.000165	evt008arg04place	EMIC0015LBH.000199	none
IC0015LBH	VMIC0015LBH.000165	evt008arg02target	EMIC0015LBH.000212	none
IC0015LBH	VMIC0015LBH.000674	evt090arg04place	EMIC0015LBH.000695	none
IC0015LBH	VMIC0015LBH.000674	evt090arg02victim	EMIC0015LBH.000708	none
IC0015LBH	VMIC0015LBH.001011	evt144arg02recipient	EMIC0015LBH.001032	none
IC0015LBH	VMIC0015LBH.001011	evt144arg04territoryorfacility	EMIC0015LBH.001045	none
IC0015LBH	VMIC0015LBH.001011	evt144arg05place	EMIC0015LBH.001058	none
IC0015LBH	VMIC0015LBH.001118	evt004arg01attacker	EMIC0015LBH.001139	not
IC0015LBH	VMIC0015LBH.001118	evt004arg01attacker	EMIC0015LBH.001152	none
IC0015LBH	VMIC0015LBH.001118	evt004arg04place	EMIC0015LBH.001165	none
IC0015LBH	VMIC0015LBH.001118	evt004arg01attacker	EMIC0015LBH.001178	not
IC0015LBH	VMIC0015LBH.001285	evt010arg02target	EMIC0015LBH.001306	none
IC0015LBH	VMIC0015LBH.001285	evt010arg01attacker	EMIC0015LBH.001319	none
IC0015LBH	VMIC0015LBH.001285	evt010arg01attacker	EMIC0015LBH.001332	none
IC0015LBH	VMIC0015LBH.001345	evt112arg01transporter	EMIC0015LBH.001366	none
IC0015LBH	VMIC0015LBH.001345	evt112arg05destination	EMIC0015LBH.001379	none
IC0015LBH	VMIC0015LBH.001439	evt112arg01transporter	EMIC0015LBH.001460	none
IC0015LBH	VMIC0015LBH.001439	evt112arg05destination	EMIC0015LBH.001473	none
IC0015LD5	VMIC0015LD5.000003	evt144arg02recipient	EMIC0015LD5.000024	none
IC0015LD5	VMIC0015LD5.000003	evt144arg04territoryorfacility	EMIC0015LD5.000037	none
IC0015LD5	VMIC0015LD5.000003	evt144arg05place	EMIC0015LD5.000050	none
IC0015LD5	VMIC0015LD5.000345	evt004arg04place	EMIC0015LD5.000366	none
IC0015LD5	VMIC0015LD5.000627	evt079arg01jailer	EMIC0015LD5.000648	none
IC0015LD5	VMIC0015LD5.000627	evt079arg02detainee	EMIC0015LD5.000661	none
IC0015LD5	VMIC0015LD5.000627	evt079arg04place	EMIC0015LD5.000674	none
IC0015LD5	VMIC0015LD5.000734	evt144arg02recipient	EMIC0015LD5.000755	none
IC0015LD5	VMIC0015LD5.000734	evt144arg04territoryorfacility	EMIC0015LD5.000768	none
IC0015LD5	VMIC0015LD5.000734	evt144arg05place	EMIC0015LD5.000781	none
IC0015LD5	VMIC0015LD5.000982	evt008arg01attacker	EMIC0015LD5.001003	none
IC0015LD5	VMIC0015LD5.000982	evt008arg02target	EMIC0015LD5.001016	none
IC0015LD5	VMIC0015LD5.000982	evt008arg04place	EMIC0015LD5.001029	none
IC0015LD5	VMIC0015LD5.000982	evt008arg03instrument	EMIC0015LD5.001945	none
IC0015LD5	VMIC0015LD5.001042	evt090arg01killer	EMIC0015LD5.001063	none
IC0015LD5	VMIC0015LD5.001042	evt090arg02victim	EMIC0015LD5.001076	none
IC0015LD5	VMIC0015LD5.001042	evt090arg04place	EMIC0015LD5.001089	none
IC0015LD5	VMIC0015LD5.001311	evt008arg01attacker	EMIC0015LD5.001332	none
IC0015LD5	VMIC0015LD5.001311	evt008arg02target	EMIC0015LD5.001345	none
IC0015LD5	VMIC0015LD5.001311	evt008arg04place	EMIC0015LD5.001358	none
IC0015LD5	VMIC0015LD5.001311	evt008arg03instrument	EMIC0015LD5.001932	none
IC0015LD5	VMIC0015LD5.001371	evt038arg01communicator	EMIC0015LD5.001392	none
IC0015LD5	VMIC0015LD5.001665	evt008arg02target	EMIC0015LD5.001686	none
IC0015LD5	VMIC0015LD5.001665	evt008arg04place	EMIC0015LD5.001699	none
IC0015LD5	VMIC0015LD5.001665	evt008arg03instrument	EMIC0015LD5.001712	none
IC0015LD5	VMIC0015LD5.001665	evt008arg01attacker	EMIC0015LD5.001725	none
IC0015LD5	VMIC0015LD5.001791	evt004arg01attacker	EMIC0015LD5.001812	none
IC0015LD5	VMIC0015LD5.001791	evt004arg02target	EMIC0015LD5.001825	none
IC0015LD5	VMIC0015LD5.001838	evt004arg01attacker	EMIC0015LD5.001859	none
IC0015LD5	VMIC0015LD5.001838	evt004arg02target	EMIC0015LD5.001872	none
IC0015M4A	VMIC0015M4A.000640	evt144arg04territoryorfacility	EMIC0015M4A.000687	none
IC0015M4A	VMIC0015M4A.000640	evt144arg05place	EMIC0015M4A.000700	none
IC0015M4A	VMIC0015M4A.000640	evt144arg02recipient	EMIC0015M4A.002680	none
IC0015M4A	VMIC0015M4A.002492	evt004arg04place	EMIC0015M4A.002513	none
IC0015M4A	VMIC0015M4A.002492	evt004arg01attacker	EMIC0015M4A.002667	none
IC0015M4A	VMIC0015M4A.002834	evt011arg01attacker	EMIC0015M4A.002855	none
IC0015M4A	VMIC0015M4A.002834	evt011arg04place	EMIC0015M4A.002868	none
IC0015MBV	VMIC0015MBV.000003	evt063arg03place	EMIC0015MBV.000024	none
IC0015MBV	VMIC0015MBV.000003	evt063arg01violator	EMIC0015MBV.000037	none
IC0015MBV	VMIC0015MBV.000097	evt090arg04place	EMIC0015MBV.000118	none
IC0015MBV	VMIC0015MBV.000097	evt090arg02victim	EMIC0015MBV.000131	none
IC0015MBV	VMIC0015MBV.000144	evt004arg03instrument	EMIC0015MBV.000165	none
IC0015MBV	VMIC0015MBV.000144	evt004arg01attacker	EMIC0015MBV.000178	none
IC0015MBV	VMIC0015MBV.000144	evt004arg02target	EMIC0015MBV.000191	none
IC0015MBV	VMIC0015MBV.000144	evt004arg04place	EMIC0015MBV.000204	none
IC0015MBV	VMIC0015MBV.000144	evt004arg03instrument	EMIC0015MBV.000635	none
IC0015MBV	VMIC0015MBV.000836	evt004arg01attacker	EMIC0015MBV.000857	not
IC0015MBV	VMIC0015MBV.000836	evt004arg02target	EMIC0015MBV.000870	none
IC0015MBV	VMIC0015MBV.000836	evt004arg03instrument	EMIC0015MBV.000883	none
IC0015MBV	VMIC0015MBV.000836	evt004arg03instrument	EMIC0015MBV.000896	none
IC0015MBV	VMIC0015MBV.000836	evt004arg04place	EMIC0015MBV.000909	none
IC0015MBV	VMIC0015MBV.000928	evt004arg01attacker	EMIC0015MBV.000949	none
IC0015MBV	VMIC0015MBV.000928	evt004arg02target	EMIC0015MBV.000962	none
