root_uid	relationmention_id	slot_type	argmention_id
IC0015KBV	RMIC0015KBV.001204	rel051arg01entityorfiller	EMIC0015KBV.001238
IC0015KBV	RMIC0015KBV.001251	rel022arg02sponsor	EMIC0015KBV.001272
IC0015KBV	RMIC0015KBV.001251	rel022arg01actororevent	EMIC0015KBV.001285
IC0015L3Y	RMIC0015L3Y.000003	rel035arg02placeofemployment	EMIC0015L3Y.000037
IC0015L3Y	RMIC0015L3Y.000003	rel035arg01employee	EMIC0015L3Y.000050
IC0015L3Y	RMIC0015L3Y.000063	rel044arg02parent	EMIC0015L3Y.000084
IC0015L3Y	RMIC0015L3Y.000063	rel044arg01subsidiary	EMIC0015L3Y.000097
IC0015L3Y	RMIC0015L3Y.000110	rel051arg02place	EMIC0015L3Y.000131
IC0015L3Y	RMIC0015L3Y.000110	rel051arg01entityorfiller	EMIC0015L3Y.000144
IC0015L3Y	RMIC0015L3Y.000157	rel051arg02place	EMIC0015L3Y.000178
IC0015L3Y	RMIC0015L3Y.000157	rel051arg01entityorfiller	EMIC0015L3Y.000191
IC0015L3Y	RMIC0015L3Y.000204	rel035arg02placeofemployment	EMIC0015L3Y.000225
IC0015L3Y	RMIC0015L3Y.000204	rel035arg01employee	EMIC0015L3Y.000238
IC0015L3Y	RMIC0015L3Y.000251	rel051arg02place	EMIC0015L3Y.000272
IC0015L3Y	RMIC0015L3Y.000251	rel051arg01entityorfiller	EMIC0015L3Y.000285
IC0015L3Y	RMIC0015L3Y.000298	rel013arg02owner	EMIC0015L3Y.000319
IC0015L3Y	RMIC0015L3Y.000298	rel013arg01artifact	EMIC0015L3Y.000332
IC0015L3Y	RMIC0015L3Y.000345	rel010arg02entityorfiller	EMIC0015L3Y.000366
IC0015L3Y	RMIC0015L3Y.000345	rel010arg01artifact	EMIC0015L3Y.000379
IC0015L5A	RMIC0015L5A.000003	rel035arg02placeofemployment	EMIC0015L5A.000024
IC0015L5A	RMIC0015L5A.000003	rel035arg01employee	EMIC0015L5A.000037
IC0015L5A	RMIC0015L5A.000050	rel044arg02parent	EMIC0015L5A.000071
IC0015L5A	RMIC0015L5A.000050	rel044arg01subsidiary	EMIC0015L5A.000084
IC0015L5A	RMIC0015L5A.000157	rel051arg02place	EMIC0015L5A.000178
IC0015L5A	RMIC0015L5A.000157	rel051arg01entityorfiller	EMIC0015L5A.000191
IC0015L5A	RMIC0015L5A.000204	rel051arg02place	EMIC0015L5A.000225
IC0015L5A	RMIC0015L5A.000204	rel051arg01entityorfiller	EMIC0015L5A.000238
IC0015L5A	RMIC0015L5A.000298	rel051arg02place	EMIC0015L5A.000319
IC0015L5A	RMIC0015L5A.000298	rel051arg01entityorfiller	EMIC0015L5A.000332
IC0015L5A	RMIC0015L5A.000392	rel014arg02entityorfiller	EMIC0015L5A.000413
IC0015L5A	RMIC0015L5A.000392	rel014arg01person	EMIC0015L5A.000426
IC0015L5A	RMIC0015L5A.000813	rel051arg01entityorfiller	EMIC0015L5A.000834
IC0015L5A	RMIC0015L5A.000813	rel051arg02place	EMIC0015L5A.000847
IC0015L5A	RMIC0015L5A.000860	rel014arg01person	EMIC0015L5A.000881
IC0015L5A	RMIC0015L5A.000860	rel014arg02entityorfiller	EMIC0015L5A.000894
IC0015L5A	RMIC0015L5A.000907	rel051arg01entityorfiller	EMIC0015L5A.000928
IC0015L5A	RMIC0015L5A.000907	rel051arg02place	EMIC0015L5A.000941
IC0015L5A	RMIC0015L5A.001001	rel013arg01artifact	EMIC0015L5A.001022
IC0015L5A	RMIC0015L5A.001001	rel013arg02owner	EMIC0015L5A.001035
IC0015L5A	RMIC0015L5A.001142	rel051arg01entityorfiller	EMIC0015L5A.001163
IC0015L5A	RMIC0015L5A.001142	rel051arg02place	EMIC0015L5A.001176
IC0015L5A	RMIC0015L5A.001189	rel039arg01leader	EMIC0015L5A.001210
IC0015L5A	RMIC0015L5A.001189	rel039arg02organization	EMIC0015L5A.001223
IC0015L5A	RMIC0015L5A.001236	rel051arg01entityorfiller	EMIC0015L5A.001257
IC0015L5A	RMIC0015L5A.001236	rel051arg02place	EMIC0015L5A.001270
IC0015L5A	RMIC0015L5A.001283	rel049arg01person	EMIC0015L5A.001304
IC0015L5A	RMIC0015L5A.001283	rel049arg02person	EMIC0015L5A.001317
IC0015L5A	RMIC0015L5A.001336	rel013arg01artifact	EMIC0015L5A.001357
IC0015L5A	RMIC0015L5A.001336	rel013arg02owner	EMIC0015L5A.001370
IC0015L5A	RMIC0015L5A.001383	rel013arg01artifact	EMIC0015L5A.001404
IC0015L5A	RMIC0015L5A.001383	rel013arg02owner	EMIC0015L5A.001417
IC0015L5A	RMIC0015L5A.001430	rel013arg01artifact	EMIC0015L5A.001451
IC0015L5A	RMIC0015L5A.001430	rel013arg02owner	EMIC0015L5A.001464
IC0015L5A	RMIC0015L5A.001477	rel013arg01artifact	EMIC0015L5A.001498
IC0015L5A	RMIC0015L5A.001477	rel013arg02owner	EMIC0015L5A.001511
IC0015L5A	RMIC0015L5A.001524	rel026arg01entityorfiller	EMIC0015L5A.001545
IC0015L5A	RMIC0015L5A.001524	rel026arg02color	EMIC0015L5A.001558
IC0015L5A	RMIC0015L5A.001571	rel026arg01entityorfiller	EMIC0015L5A.001592
IC0015L5A	RMIC0015L5A.001571	rel026arg02color	EMIC0015L5A.001605
IC0015L5K	RMIC0015L5K.000003	rel051arg02place	EMIC0015L5K.000024
IC0015L5K	RMIC0015L5K.000003	rel051arg01entityorfiller	EMIC0015L5K.000037
IC0015L5K	RMIC0015L5K.000280	rel051arg02place	EMIC0015L5K.000301
IC0015L5K	RMIC0015L5K.000280	rel051arg01entityorfiller	EMIC0015L5K.000314
IC0015L5K	RMIC0015L5K.000468	rel035arg02placeofemployment	EMIC0015L5K.000489
IC0015L5K	RMIC0015L5K.000468	rel035arg01employee	EMIC0015L5K.000502
IC0015L5K	RMIC0015L5K.000682	rel035arg02placeofemployment	EMIC0015L5K.000703
IC0015L5K	RMIC0015L5K.000682	rel035arg01employee	EMIC0015L5K.000716
IC0015L5K	RMIC0015L5K.000818	rel051arg02place	EMIC0015L5K.000839
IC0015L5K	RMIC0015L5K.000818	rel051arg01entityorfiller	EMIC0015L5K.000852
IC0015L5K	RMIC0015L5K.001027	rel051arg02place	EMIC0015L5K.001048
IC0015L5K	RMIC0015L5K.001027	rel051arg01entityorfiller	EMIC0015L5K.001061
IC0015L5K	RMIC0015L5K.001121	rel051arg02place	EMIC0015L5K.001142
IC0015L5K	RMIC0015L5K.001121	rel051arg01entityorfiller	EMIC0015L5K.001155
IC0015L5K	RMIC0015L5K.001215	rel035arg02placeofemployment	EMIC0015L5K.001236
IC0015L5K	RMIC0015L5K.001215	rel035arg01employee	EMIC0015L5K.001249
IC0015L5K	RMIC0015L5K.001262	rel035arg02placeofemployment	EMIC0015L5K.001283
IC0015L5K	RMIC0015L5K.001262	rel035arg01employee	EMIC0015L5K.001296
IC0015L5K	RMIC0015L5K.001403	rel051arg02place	EMIC0015L5K.001424
IC0015L5K	RMIC0015L5K.001403	rel051arg01entityorfiller	EMIC0015L5K.001437
IC0015L5K	RMIC0015L5K.002319	rel014arg02entityorfiller	EMIC0015L5K.002366
IC0015L5K	RMIC0015L5K.002319	rel014arg01person	EMIC0015L5K.002379
IC0015L5K	RMIC0015L5K.002507	rel035arg02placeofemployment	EMIC0015L5K.002528
IC0015L5K	RMIC0015L5K.002507	rel035arg01employee	EMIC0015L5K.002541
IC0015L5K	RMIC0015L5K.002554	rel051arg02place	EMIC0015L5K.002575
IC0015L5K	RMIC0015L5K.002554	rel051arg01entityorfiller	EMIC0015L5K.002588
IC0015L5K	RMIC0015L5K.002601	rel044arg02parent	EMIC0015L5K.002622
IC0015L5K	RMIC0015L5K.002601	rel044arg01subsidiary	EMIC0015L5K.002635
IC0015L5K	RMIC0015L5K.003082	rel035arg02placeofemployment	EMIC0015L5K.003103
IC0015L5K	RMIC0015L5K.003082	rel035arg01employee	EMIC0015L5K.003116
IC0015L5K	RMIC0015L5K.003129	rel049arg02person	EMIC0015L5K.003150
IC0015L5K	RMIC0015L5K.003129	rel049arg01person	EMIC0015L5K.003163
IC0015L5K	RMIC0015L5K.003176	rel034arg02placeofemploymentmembership	EMIC0015L5K.003197
IC0015L5K	RMIC0015L5K.003176	rel034arg01employeemember	EMIC0015L5K.003210
IC0015L5K	RMIC0015L5K.003349	rel045arg02parent	EMIC0015L5K.003370
IC0015L5K	RMIC0015L5K.003349	rel045arg01subsidiary	EMIC0015L5K.003383
IC0015L5K	RMIC0015L5K.003396	rel045arg02parent	EMIC0015L5K.003417
IC0015L5K	RMIC0015L5K.003396	rel045arg01subsidiary	EMIC0015L5K.003430
IC0015L5K	RMIC0015L5K.003443	rel044arg02parent	EMIC0015L5K.003506
IC0015L5K	RMIC0015L5K.003443	rel044arg01subsidiary	EMIC0015L5K.003519
IC0015L5K	RMIC0015L5K.003464	rel035arg02placeofemployment	EMIC0015L5K.003532
IC0015L5K	RMIC0015L5K.003464	rel035arg01employee	EMIC0015L5K.003545
IC0015L5K	RMIC0015L5K.003558	rel035arg02placeofemployment	EMIC0015L5K.003579
IC0015L5K	RMIC0015L5K.003558	rel035arg01employee	EMIC0015L5K.003592
IC0015L5K	RMIC0015L5K.003605	rel051arg02place	EMIC0015L5K.003626
IC0015L5K	RMIC0015L5K.003605	rel051arg01entityorfiller	EMIC0015L5K.003639
IC0015L5K	RMIC0015L5K.003699	rel035arg02placeofemployment	EMIC0015L5K.003720
IC0015L5K	RMIC0015L5K.003699	rel035arg01employee	EMIC0015L5K.003733
IC0015L5K	RMIC0015L5K.003746	rel044arg02parent	EMIC0015L5K.003767
IC0015L5K	RMIC0015L5K.003746	rel044arg01subsidiary	EMIC0015L5K.003780
IC0015L5K	RMIC0015L5K.003846	rel035arg02placeofemployment	EMIC0015L5K.003867
IC0015L5K	RMIC0015L5K.003846	rel035arg01employee	EMIC0015L5K.003880
IC0015L5K	RMIC0015L5K.003893	rel035arg02placeofemployment	EMIC0015L5K.003914
IC0015L5K	RMIC0015L5K.003893	rel035arg01employee	EMIC0015L5K.003927
IC0015L5X	RMIC0015L5X.000105	rel035arg01employee	EMIC0015L5X.000189
IC0015L5X	RMIC0015L5X.000105	rel035arg02placeofemployment	EMIC0015L5X.000202
IC0015L5X	RMIC0015L5X.000327	rel051arg02place	EMIC0015L5X.000348
IC0015L5X	RMIC0015L5X.000327	rel051arg01entityorfiller	EMIC0015L5X.000361
IC0015L5X	RMIC0015L5X.000588	rel014arg02entityorfiller	EMIC0015L5X.000609
IC0015L5X	RMIC0015L5X.000588	rel014arg01person	EMIC0015L5X.000622
IC0015L5X	RMIC0015L5X.000803	rel035arg02placeofemployment	EMIC0015L5X.000824
IC0015L5X	RMIC0015L5X.000803	rel035arg01employee	EMIC0015L5X.000837
IC0015L5X	RMIC0015L5X.000850	rel035arg02placeofemployment	EMIC0015L5X.000871
IC0015L5X	RMIC0015L5X.000850	rel035arg01employee	EMIC0015L5X.000884
IC0015L64	RMIC0015L64.000003	rel035arg01employee	EMIC0015L64.000024
IC0015L64	RMIC0015L64.000003	rel035arg02placeofemployment	EMIC0015L64.000037
IC0015L64	RMIC0015L64.000050	rel018arg01organization	EMIC0015L64.000071
IC0015L64	RMIC0015L64.000050	rel018arg02nationality	EMIC0015L64.000084
IC0015L64	RMIC0015L64.000097	rel035arg01employee	EMIC0015L64.000118
IC0015L64	RMIC0015L64.000097	rel035arg02placeofemployment	EMIC0015L64.000131
IC0015L64	RMIC0015L64.000144	rel018arg01organization	EMIC0015L64.000165
IC0015L64	RMIC0015L64.000144	rel018arg02nationality	EMIC0015L64.000178
IC0015L64	RMIC0015L64.000251	rel018arg01organization	EMIC0015L64.000272
IC0015L64	RMIC0015L64.000251	rel018arg02nationality	EMIC0015L64.000285
IC0015L64	RMIC0015L64.000298	rel022arg01actororevent	EMIC0015L64.000319
IC0015L64	RMIC0015L64.000298	rel022arg02sponsor	EMIC0015L64.000332
IC0015L64	RMIC0015L64.000491	rel014arg01person	EMIC0015L64.000512
IC0015L64	RMIC0015L64.000491	rel014arg02entityorfiller	EMIC0015L64.000525
IC0015L64	RMIC0015L64.000538	rel016arg01citizen	EMIC0015L64.000559
IC0015L64	RMIC0015L64.000538	rel016arg02nationality	EMIC0015L64.000572
IC0015L64	RMIC0015L64.000585	rel011arg01territory	EMIC0015L64.000606
